Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,legitimate
VirusShare_bd0e4c12b1a18d46b809c021a6b52fe9,bd0e4c12b1a18d46b809c021a6b52fe9,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,563388,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
FXSRTMTD.dll,5c05b002d5912592d076a6fe0afe1ca6,34404,240,8226,9,0,44032,11264,0,38804,4096,0,8792501125120.0,4096,512,6,1,6,1,6,1,69632,1024,74340,2,320,262144,4096,1048576,4096,0,16,5,3.94901366931,1.41958943935,6.16463581885,10649.6,512,44032,10838.6,504,43653,11,138,13,4,4,4.14957732718,2.90299426671,5.26659797089,1228.0,778,1580,0,16,1
smtpsetup.exe,60dc75b538c8dcc4c77eab69408325c2,34404,240,34,9,0,64512,34816,0,51528,4096,0,5368709120.0,4096,512,6,1,6,1,6,1,114688,1024,109371,3,33088,524288,8192,1048576,4096,0,16,5,3.14196062127,1.34437019732,5.726222466,14028.8,512,64512,19710.4,354,64238,11,168,30,0,2,3.12370497024,2.7068325827,3.54057735777,546.0,200,892,0,16,1
XPSSHHDR.dll,45847160399dd9927b95b013b9f10599,332,224,8450,9,0,388608,56832,0,83990,4096,393216,311427072.0,4096,512,6,1,6,1,6,0,454656,1024,497188,3,320,262144,4096,1048576,4096,0,16,4,5.15389257412,4.51884422961,6.31144209617,110720.0,1536,388608,111002.25,3724,388315,10,171,7,2,15,3.42314015852,2.54352933169,5.17500758442,1747.8,11,9640,72,16,1
wow64cpu.dll,2f7255bdda465541d7404ac93f8bacaa,34404,240,8226,9,0,9728,5120,0,8440,4096,0,2025193472.0,4096,512,6,1,6,1,6,1,32768,1024,18025,2,320,262144,4096,1048576,4096,0,16,5,2.51895665917,0.301406807312,5.80371124016,2457.6,512,9728,2751.2,158,9322,2,17,0,25,1,3.55335137703,3.55335137703,3.55335137703,912.0,912,912,0,16,1
iexplore.exe,c613e69c3b191bb02c7a191741a1d024,332,224,258,9,0,41472,624128,0,7322,4096,159744,4194304.0,4096,512,6,1,6,1,5,1,679936,1024,720044,2,32832,1048576,57344,1048576,4096,0,16,4,4.81682785385,0.29314569708,6.77702304406,166272.0,1536,619008,166034.25,1560,618528,10,145,22,0,180,4.38437353872,2.18640767549,7.99092475232,3386.61111111,20,67585,72,16,1
VirusShare_85d98ab2d460d2b84b92ee353b15d790,85d98ab2d460d2b84b92ee353b15d790,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,324349,2,34112,1048576,4096,1048576,4096,0,16,7,4.91452876145,0.0,7.99865049011,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.6660535302,2.10188646935,5.15540854179,1314.16666667,48,3752,0,23,0
VirusShare_dac0e4a1d0db53cad673c4fe1eff980b,dac0e4a1d0db53cad673c4fe1eff980b,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,519492,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,0
VirusShare_4e4935d429899b4950d5754ad3e426b0,4e4935d429899b4950d5754ad3e426b0,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,524153,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
appidcertstorecheck.exe,7797cc3722a6107d85917af8cccdad57,34404,240,34,9,0,13312,5632,0,12492,4096,0,4294967296.0,4096,512,6,1,6,1,6,1,36864,1024,57715,3,33088,524288,8192,1048576,4096,0,16,5,3.16467409073,1.29081357483,5.88637222007,3379.2,512,13312,3532.8,218,13130,4,59,0,0,2,4.25016019523,3.56815543572,4.93216495474,858.0,708,1008,0,16,1
un_dext.exe,ac03c7bcdbc52f24d02295e5e48ef6b2,332,224,259,9,0,26624,475136,16896,13333,4096,32768,4194304.0,4096,512,5,0,6,1,5,0,1212416,1024,135921,2,33792,1048576,4096,1048576,4096,0,16,5,3.67031396527,0.0,6.50461029944,12390.4,0,28160,240090.8,6614,675840,8,168,1,0,39,3.35990607112,2.65363698217,6.48643246185,659.615384615,104,4264,0,12,1
VirusShare_8d963b278b3b1fee68f2690107d6f29e,8d963b278b3b1fee68f2690107d6f29e,332,224,271,1,70,94720,0,0,4096,4096,0,4194304.0,4096,512,1,0,0,0,3,10,102400,512,0,2,0,4096,4096,65536,0,0,16,1,6.30241156721,6.30241156721,6.30241156721,94720.0,94720,94720,94225.0,94225,94225,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
VirusShare_17cfa13d4accee895a62e35c6f85c691,17cfa13d4accee895a62e35c6f85c691,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,0
VirusShare_9ea0ca6222ded03edbfddec38266185d,9ea0ca6222ded03edbfddec38266185d,332,224,258,11,0,114688,387584,0,17531,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,2018369176,2,33088,1048576,4096,1048576,4096,0,16,5,6.10458792459,5.44303766881,6.5879027991,98611.2,9216,299520,100140.0,8888,299192,4,90,1,0,11,5.19674642666,2.81158312942,6.55825881392,27139.3636364,118,274432,72,0,0
VirusShare_58a56106fe12261d7d1dcaefd7aac02e,58a56106fe12261d7d1dcaefd7aac02e,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,325265,2,34112,1048576,4096,1048576,4096,0,16,7,4.89336793227,0.0,7.99752647059,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.5013809257,2.12649102682,5.15540854179,1314.16666667,48,3752,0,23,0
VirusShare_ab0b50069bfdad2abb1d08d276e744a2,ab0b50069bfdad2abb1d08d276e744a2,332,224,259,9,0,58368,38400,0,35972,4096,65536,4194304.0,4096,512,5,0,0,0,4,0,159744,4096,1322420,2,34048,1048576,4096,1048576,4096,0,16,5,3.99035100744,0.21310128451,6.51153261774,19353.6,512,58368,28481.8,16,58009,8,154,2,0,11,4.24055509783,1.91924070464,5.80297395769,2747.54545455,20,16936,0,0,0
VirusShare_da6a0f685961d4fe114a9425384ceac7,da6a0f685961d4fe114a9425384ceac7,332,224,258,10,0,31232,282624,0,5491,4096,36864,4194304.0,4096,512,5,1,0,0,5,1,331776,1024,2018190480,2,33088,1048576,4096,1048576,4096,0,16,5,4.61652654801,2.10299348947,6.50083071863,62771.2,4096,264192,64298.4,3972,264168,3,74,0,0,6,4.78529873664,2.45849222582,5.6991181184,43959.5,48,248320,72,0,0
VirusShare_8d20b8c32f74329ccb51e6038592ad5b,8d20b8c32f74329ccb51e6038592ad5b,332,224,258,10,0,118784,394752,0,59901,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,532480,1024,575586,2,33088,1048576,4096,1048576,4096,0,16,5,5.66015040119,4.19037647467,7.96244838494,102707.2,9216,347648,104183.0,9384,347600,7,112,0,0,24,6.91212714458,2.45849222582,7.99048736758,14429.0,48,22648,72,14,0
VirusShare_86568d4f10d0141bb5bd6e60e43ef7ac,86568d4f10d0141bb5bd6e60e43ef7ac,332,224,259,8,0,159744,94208,0,74891,4096,163840,4194304.0,4096,4096,4,0,0,0,4,0,278528,4096,313193,2,0,1048576,4096,1048576,4096,0,16,4,5.13306177372,3.93175411457,6.61273239204,63488.0,8192,159744,66905.25,27996,156565,9,266,3,0,57,2.71974765707,0.960953135828,5.22809309838,834.824561404,20,16936,72,16,0
VirusShare_5892db10af0bf270a789b65166fc9d11,5892db10af0bf270a789b65166fc9d11,332,224,258,9,0,552448,390656,0,409708,4096,557056,4194304.0,4096,512,5,0,0,0,5,0,978944,1024,964785,2,32832,1048576,4096,1048576,4096,0,16,5,5.66449610023,4.56081214115,6.71291181708,188620.8,14336,552448,192286.2,33376,552259,19,469,19,0,80,3.32974061369,0.960953135828,7.98384054913,2012.5875,20,28240,72,15,0
VirusShare_8e44083f751e5b970654861206162bdc,8e44083f751e5b970654861206162bdc,332,224,258,9,0,552960,390656,0,410140,4096,557056,4194304.0,4096,512,5,0,0,0,5,0,978944,1024,982467,2,32832,1048576,4096,1048576,4096,0,16,5,5.66974412422,4.55702000503,6.70929056962,188723.2,14336,552960,192435.0,33376,552769,19,471,19,0,80,3.32892990466,0.960953135828,7.98384054913,2012.5875,20,28240,72,15,0
schannel.dll,a8a5f532bc58817e2044bea8f1deaa59,332,224,8450,9,0,229376,18432,0,9041,4096,229376,1815019520.0,4096,512,6,1,6,1,6,1,258048,1024,301024,3,320,262144,4096,1048576,4096,0,16,4,5.50922560548,2.58645529882,6.76033613526,61952.0,3072,229376,61681.25,2832,229037,6,213,1,34,3,6.19352975768,3.56691129877,7.50683898714,852.0,808,940,72,16,1
quartz.dll,a79fba3923ba0351d09fe0ccd6211eee,34404,240,8226,9,0,1224192,538624,0,7748,4096,0,8793865912320.0,4096,512,6,1,6,1,6,1,1777664,1024,1636792,2,320,262144,4096,1048576,4096,0,16,6,5.29575832385,4.00062057067,6.39643593681,261888.0,14336,1224192,293581.166667,13844,1224175,11,385,15,8,31,2.85121437092,2.37085907723,4.54560194194,1286.58064516,34,17188,0,17,1
credssp.dll,0797a4fdba2766b88fb563bbb7646fce,34404,240,8226,9,0,17408,5632,0,15544,4096,0,8793849069568.0,4096,512,6,1,6,1,6,1,40960,1024,33852,3,320,262144,4096,1048576,4096,0,16,5,2.48408917849,0.395783277211,6.14048114647,4198.4,512,17408,4139.2,98,16962,4,50,0,26,1,3.55131271891,3.55131271891,3.55131271891,956.0,956,956,0,16,1
VirusShare_dec6d36baa26fe23adf8e11c9067b53a,dec6d36baa26fe23adf8e11c9067b53a,332,224,258,10,0,31232,282624,0,5491,4096,36864,4194304.0,4096,512,5,1,0,0,5,1,331776,1024,2018191128,2,33088,1048576,4096,1048576,4096,0,16,5,4.61652654801,2.10299348947,6.50083071863,62771.2,4096,264192,64298.4,3972,264168,3,74,0,0,6,4.78529873664,2.45849222582,5.6991181184,43959.5,48,248320,72,0,0
System.Data.Linq.ni.dll,ec84287e621e5e6180d43f634ee71343,34404,240,8226,8,0,0,0,0,0,0,0,6882049916928.0,4096,512,5,2,0,0,5,2,3493888,1024,0,3,320,0,0,0,0,0,16,6,4.73893315704,3.06267061228,6.50585510733,579925.333333,1024,2600960,579599.166667,654,2600621,0,0,0,0,1,3.46507716577,3.46507716577,3.46507716577,1012.0,1012,1012,0,18,1
VirusShare_f06445c450814ad443aa1c2ea3d2eb87,f06445c450814ad443aa1c2ea3d2eb87,332,224,33167,2,25,37888,15360,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,670773,2,0,1048576,16384,1048576,4096,0,16,8,2.3351371856,0.0,6.63001486237,6656.0,0,37888,7183.5,8,37732,8,96,0,0,13,3.35134846969,2.41356664511,5.05007355156,768.923076923,62,2216,0,15,0
VirusShare_5fdecb98f8da398f33f98986e97a351a,5fdecb98f8da398f33f98986e97a351a,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,0
ieui.dll,f830a269614dc1eb92622f6b1cd434db,332,224,8450,9,0,143360,32256,0,9335,4096,155648,146604032.0,4096,512,6,1,6,1,5,1,184320,1024,196767,2,320,262144,4096,1048576,4096,0,16,4,5.53453146421,3.60758497385,6.63086236024,43904.0,8192,143360,43659.25,8072,143221,7,184,0,110,6,3.3373457336,1.96553518522,5.12959050578,2065.0,184,9044,72,16,1
VirusShare_eb2f568e55df37765592bffbc87f8b4c,eb2f568e55df37765592bffbc87f8b4c,332,224,259,8,0,61440,40960,0,53414,4096,65536,4194304.0,4096,4096,4,0,0,0,4,0,106496,4096,0,2,0,1048576,4096,1048576,4096,0,16,4,5.0756467686,1.52017405459,6.38890079999,24576.0,4096,61440,22560.5,892,58622,5,26,0,0,9,4.86475957985,2.79854369983,6.26611549455,1586.33333333,104,4264,0,0,0
VirusShare_e84fb1d50b0ecd2368379914a56a204d,e84fb1d50b0ecd2368379914a56a204d,332,224,258,10,0,120320,385024,0,61658,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,572282,2,33088,1048576,4096,1048576,4096,0,16,5,5.63083047956,4.05523079353,7.96309190478,101068.8,9728,330752,102625.0,9400,339684,2,87,0,0,6,3.67288130951,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
CPFilters.dll,79e9ed3a325e9edd8371b432a1d8ce6c,332,224,8450,9,0,607232,29184,0,568555,4096,667648,364249088.0,4096,512,6,1,21315,20512,6,1,647168,1024,693169,2,320,262144,4096,1048576,4096,0,16,4,4.87119508783,2.73586657877,6.92057035854,159104.0,1536,607232,158861.5,1392,607046,13,211,18,6,2,3.11914831096,2.69305814519,3.54523847672,606.0,200,1012,72,17,1
VirusShare_52426caefd57bc942d2c68522b19b907,52426caefd57bc942d2c68522b19b907,332,224,33167,2,25,524288,28672,888832,1416352,892928,1417216,4194304.0,4096,512,4,0,0,0,4,0,1445888,4096,0,2,0,1048576,16384,1048576,4096,0,16,3,4.03251894765,0.0,7.92693857012,183637.333333,0,524288,480597.333333,28672,888832,9,14,0,0,259,4.73570098008,0.0,7.92018831893,2386.5984556,16,206742,0,18,0
VirusShare_7449399f4c4c648d46db00d652f656c5,7449399f4c4c648d46db00d652f656c5,332,224,259,9,0,517120,152064,0,510987,4096,524288,4194304.0,4096,512,5,0,0,0,5,0,684032,1024,0,2,32768,1048576,4096,1048576,4096,0,16,4,5.58910712872,4.46613711231,6.65067048659,167296.0,8192,517120,167745.75,10684,516777,13,498,35,0,25,3.60093516421,0.960953135828,6.8746530448,2090.36,28,16936,72,15,0
InstDrv.dll,2e7d50f85250b75e6c8b05b13eb17a6e,332,224,8450,9,0,45056,19456,0,11075,4096,49152,268435456.0,4096,512,5,0,0,0,5,0,98304,1024,77023,2,320,1048576,4096,1048576,4096,0,16,3,5.11220674476,0.21620690744,7.99176950037,10922.6666667,512,27648,30208.0,512,81920,3,6,0,3,1,4.79597360227,4.79597360227,4.79597360227,346.0,346,346,0,0,1
comsnap.dll,945c0ca6b461d026b75f48bf05420817,332,224,8462,7,0,117760,28672,0,5529,4096,126976,1851654144.0,4096,512,5,1,5,1,4,0,159744,1024,190053,2,0,262144,4096,1048576,4096,0,16,4,5.78115043664,4.90841325998,6.57531182695,36608.0,7168,117760,36449.0,7036,117368,15,204,25,5,12,4.70659585804,1.91282063737,5.35532013059,1001.91666667,68,4424,0,15,1
VirusShare_d793dca5b8e34a73bbbada493ea7c576,d793dca5b8e34a73bbbada493ea7c576,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,0
Microsoft.ReportingServices.SharePoint.UI.ServerPages.resources.dll,8cdc099df2731452b330d20967a1d08e,332,224,8450,8,0,118784,8192,0,125070,8192,131072,4194304.0,8192,4096,4,0,0,0,4,0,147456,4096,184007,3,34112,1048576,4096,1048576,4096,0,16,3,2.32287305106,0.0164084645156,5.15519700801,42325.3333333,4096,118784,39474.6666667,12,116884,1,1,0,0,1,3.97676401578,3.97676401578,3.97676401578,1440.0,1440,1440,0,18,1
VirusShare_22062ba11ccfe2723aaa291e3f6db26d,22062ba11ccfe2723aaa291e3f6db26d,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,525178,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_a97f724842fecc7e1a7ec6654ea07d83,a97f724842fecc7e1a7ec6654ea07d83,332,224,271,7,10,7680,409600,0,4096,4096,12288,4194304.0,4096,512,4,0,0,0,4,0,1126400,1024,1125779,2,1024,1048576,4096,1048576,4096,0,16,4,5.58202289017,3.88681129675,6.83989670536,278400.0,512,1104384,278181.25,304,1104172,2,23,0,0,25,5.8440039285,3.19135806239,7.99946620234,44112.72,300,336907,0,14,0
VirusShare_3920d8485e21bce1f70951799496e389,3920d8485e21bce1f70951799496e389,332,224,258,9,0,59392,315392,0,12907,4096,65536,4194304.0,4096,512,5,0,0,0,5,0,397312,1024,2018252056,2,33088,1048576,4096,1048576,4096,0,16,5,5.1058742541,3.37626189292,6.66780664855,74956.8,5632,289280,76464.4,6958,289260,3,82,0,0,6,4.87891906739,2.45849222582,6.26084010286,48140.8333333,48,273408,72,0,0
VirusShare_5902f0f8766436c2d8aea86fbd4fa85f,5902f0f8766436c2d8aea86fbd4fa85f,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,575916,2,33088,1048576,4096,1048576,4096,0,16,5,5.63344949696,4.05376582193,7.96257816425,101068.8,9728,330752,102626.2,9400,339652,3,89,0,0,6,3.67198581831,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_000de7b963623d17867053db7fadeba3,000de7b963623d17867053db7fadeba3,332,224,258,11,0,353792,259584,0,182704,4096,360448,4194304.0,4096,512,5,1,0,0,5,1,630784,1024,0,2,33088,1048576,4096,1048576,4096,0,16,5,4.6033529062,2.37602766193,6.30554859167,120832.0,7680,353792,122452.2,16468,353791,7,138,0,0,7,3.91441475516,1.44168828354,7.67709054366,7298.42857143,16,28438,72,0,0
VirusShare_c40e37cef33c390dd119566b21f0b945,c40e37cef33c390dd119566b21f0b945,332,224,258,10,0,116224,385024,0,57436,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,550295,2,33088,1048576,4096,1048576,4096,0,16,5,5.63891329302,4.18602299801,7.9611202343,100249.6,9216,338432,101601.8,9228,337996,4,100,0,0,29,7.07383209462,2.45849222582,7.98793727193,11601.7241379,48,17005,72,14,0
VirusShare_9ce83e3a8f27df63cf0a2a7ccf7e98c7,9ce83e3a8f27df63cf0a2a7ccf7e98c7,332,224,271,6,0,24064,164864,1024,12538,4096,28672,4194304.0,4096,512,4,0,6,0,4,0,241664,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,4.10366892468,0.0,6.4401055495,6758.4,0,24064,46260.8,3144,154712,8,155,1,0,6,3.20021154512,1.97133528531,5.21481584993,451.333333333,34,958,0,15,0
VirusShare_95b478b82397e8b6b987d6031428a4eb,95b478b82397e8b6b987d6031428a4eb,332,224,258,11,0,193024,132608,0,109585,4096,200704,4194304.0,4096,512,5,1,0,0,5,1,339968,1024,345524,2,33088,1048576,4096,1048576,4096,0,16,5,4.39407661434,2.33490043133,6.42107090113,63385.6,14336,193024,64883.0,22872,192991,3,110,0,0,11,3.81687162377,2.30357829543,5.23143173123,2346.27272727,132,9640,72,0,0
Microsoft.Office.Interop.OutlookViewCtl.dll,be021cfeee55ba6e1147451a259f098c,332,224,8462,8,0,16896,2048,0,24686,8192,32768,4194304.0,8192,512,4,0,0,0,4,0,49152,512,29469,3,1344,1048576,4096,1048576,4096,0,16,3,3.04843070453,0.0815394123432,5.36795605743,6314.66666667,512,16896,5976.0,12,16500,1,1,0,0,1,3.44615802579,3.44615802579,3.44615802579,1328.0,1328,1328,0,18,1
VirusShare_cb895ec14d07a1100fc8d4600e8a9b39,cb895ec14d07a1100fc8d4600e8a9b39,332,224,783,2,56,16384,1536,1024,4096,4096,20480,4194304.0,4096,512,4,0,1,0,4,0,32768,1024,23685,3,0,2097152,4096,1048576,4096,0,16,4,2.62342852453,0.0,6.35834228646,4480.0,0,16384,4472.0,76,15880,2,38,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
VirusShare_8b81b6a318d530be125be6f0fbcadfc0,8b81b6a318d530be125be6f0fbcadfc0,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018159808,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,0
adtschema.dll,7056e7f8321e613b850145aa18e28a9f,34404,240,8226,9,0,0,685568,0,0,4096,0,4194304.0,4096,512,6,1,6,1,6,1,692224,512,710977,3,320,262144,4096,1048576,4096,0,16,1,3.78533319922,3.78533319922,3.78533319922,685568.0,685568,685568,685264.0,685264,685264,0,0,0,0,4,3.39929722758,2.85752979997,3.7619175951,171225.5,232,437434,0,16,1
napdsnap.dll,9e122e5cd1bb79cf8f0bceac947b81c0,332,224,8450,9,0,15872,56832,0,16644,4096,20480,53739520.0,4096,512,6,1,6,1,6,1,81920,1024,83221,2,320,262144,4096,1048576,4096,0,16,4,4.45485960763,0.828228944065,6.23266093357,16768.0,1536,47616,17757.25,1300,47112,5,49,0,4,33,4.15733331697,1.90733344374,6.5483930105,1370.63636364,90,4264,72,16,1
System.Windows.Forms.ni.dll,1dfa018a9425d41e90a9cfca7111b063,34404,240,8226,8,0,0,0,0,0,0,0,6882516926464.0,4096,512,5,2,0,0,5,2,17399808,1024,0,3,64,0,0,0,0,0,16,6,4.9114233169,3.21260623208,6.60440525041,2897408.0,2048,14094848,2897035.83333,1570,14094441,0,0,0,0,1,3.53450039126,3.53450039126,3.53450039126,992.0,992,992,0,17,1
VirusShare_91ba0489c81b62e70ae9559e38f720df,91ba0489c81b62e70ae9559e38f720df,332,224,258,10,0,118784,381952,0,59914,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,524771,2,33088,1048576,4096,1048576,4096,0,16,5,5.66240790159,4.18369159181,7.96187139995,100147.2,9216,334848,101559.8,9368,334440,7,114,0,0,18,6.53094643297,2.45849222582,7.99268848362,18523.4444444,48,33945,72,14,0
VirusShare_2f0acbb7ddcfe67c2cb0f0960e6f87cc,2f0acbb7ddcfe67c2cb0f0960e6f87cc,332,224,258,10,0,243200,105984,0,165172,4096,249856,4194304.0,4096,512,5,1,0,0,5,1,360448,1024,394393,2,33088,1048576,4096,1048576,4096,0,16,5,5.39241064903,4.43706044103,6.56670617667,67891.2,10752,243200,69671.8,15680,243099,10,250,15,0,13,3.40838139248,1.67171610429,5.85782348562,1134.61538462,12,6728,72,16,0
vmbusres.dll,842c7280086ccb50077341ea6e0ba0fa,332,224,8450,9,0,0,44032,0,0,4096,4096,4194304.0,4096,512,6,1,6,1,5,0,49152,512,86290,3,1344,262144,4096,1048576,4096,0,16,1,4.07509837606,4.07509837606,4.07509837606,44032.0,44032,44032,45056.0,45056,45056,0,0,0,0,54,3.1539448995,1.26631371386,5.58740076277,781.111111111,42,1900,0,16,1
qcap.dll,c6bb580c70a813cac766b3bbd3f44775,34404,240,8226,9,0,166912,15872,0,20296,4096,0,8793711181824.0,4096,512,6,1,6,1,6,1,192512,1024,219669,2,320,262144,4096,1048576,4096,0,16,5,4.40443725773,2.7907676569,6.25510195015,36044.8,1024,166912,36252.2,1328,166417,8,134,6,4,2,3.09587875922,2.63615425582,3.55560326262,574.0,208,940,0,17,1
VirusShare_49f103b408beb17097dbb3e84dafba08,49f103b408beb17097dbb3e84dafba08,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,569413,2,33088,1048576,4096,1048576,4096,0,16,5,5.63799720883,4.07511388179,7.96278993572,101068.8,9728,330752,102626.6,9402,339652,3,89,0,0,6,3.68943116933,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_2a4806eb5f8167da05ac608b353f3982,2a4806eb5f8167da05ac608b353f3982,332,224,258,10,0,120320,385024,0,61658,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,535632,2,33088,1048576,4096,1048576,4096,0,16,5,5.63083047956,4.05523079353,7.96309190478,101068.8,9728,330752,102625.0,9400,339684,2,87,0,0,6,3.67288130951,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
VirusShare_e12b50aa754e699d633c0e732e2be036,e12b50aa754e699d633c0e732e2be036,332,224,271,5,12,13824,43008,65536,6957,4096,20480,4194304.0,4096,512,4,0,0,0,4,0,241664,1024,0,2,0,1048576,4096,1048576,4096,0,16,4,5.01848623257,0.0,7.99554999865,31360.0,0,68608,58122.0,13352,86016,1,11,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
VirusShare_c1114e1617d31c5e60c5642c2e956b08,c1114e1617d31c5e60c5642c2e956b08,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,385796,2,34112,1048576,4096,1048576,4096,0,16,7,4.91109783501,0.0,7.99821292509,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.67271885426,2.21399931491,5.15540854179,1314.16666667,48,3752,0,23,0
VirusShare_c366958bf3a7b1b8011bbcdb5d44892d,c366958bf3a7b1b8011bbcdb5d44892d,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,545296,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,0
